timestamp,middleware_hsf_provider_rt,middleware_metaq_send_success_rate,middleware_hsf_provider_biz_pool_usage,middleware_tddl_read_table_rt,middleware_tddl_read_table_success_rate,middleware_tair_read_hit_rate,pod_nginx_rt,middleware_tddl_write_table_success_rate,pod_nginx_qps,middleware_metaq_receive_success_rate,middleware_tair_write_success_rate,middleware_notify_send_qps,middleware_metaq_receive_rt,pod_event_oom,middleware_hsf_consumer_rt,middleware_tddl_write_table_rt,middleware_hsf_consumer_success_rate,middleware_notify_receive_qps,middleware_hsf_online,middleware_tair_write_qps,jvm_gc_fgc_time,middleware_hsf_consumer_qps,middleware_hsf_provider_success_rate,pod_cpu_load_average_1m_util_limit_v2,middleware_notify_receive_rt,middleware_tair_read_qps,middleware_tair_write_rt,middleware_metaq_send_rt,middleware_tair_read_rt,middleware_hsf_provider_qps,middleware_tair_read_success_rate,pod_network_retran_util,middleware_notify_receive_success_rate,jvm_gc_fgc_count,pod_cpu_limit_usage
1747256580000,98.7704,1.0,0.0694,3.4614,1.0,0.0089,0.9749,1.0,5.0445,0.9997,1.0,0.0,0.5237,0.0,23.1123,2.1915,1.0,0.0169,1.0,0.0,0.0,0.0171,1.0,0.1907,9.62,0.0426,1.5,1.6667,0.6139,0.0173,1.0,0.017,0.98,0.0,0.1496
1747256640000,109.5057,1.0,0.0694,2.5505,1.0,0.0172,0.9683,1.0,5.0464,0.9999,1.0,0.0,0.4118,0.0,25.009,2.4977,1.0,0.0168,1.0,1e-04,0.0,0.0185,1.0,0.1884,19.2817,0.0385,1.7143,3.0488,0.6218,0.0174,1.0,0.0148,0.9953,0.0,0.1515
1747256700000,109.6363,1.0,0.0694,1.1815,1.0,0.0183,0.9964,1.0,5.0602,0.9999,1.0,0.0,0.5776,0.0,25.5032,2.2232,0.9995,0.0168,1.0,1e-04,0.0,0.0169,1.0,0.1915,31.3073,0.0434,1.4167,2.9032,0.5782,0.0173,1.0,0.0132,0.9665,0.0,0.1562
1747256760000,102.8714,1.0,0.0694,2.2861,1.0,0.0176,0.9649,1.0,5.04,0.9968,1.0,0.0,8.1437,0.0,24.8581,2.2883,0.9997,0.0167,1.0,1e-04,0.0,0.0173,1.0,0.191,24.3061,0.0437,2.25,2.3196,0.6238,0.0176,1.0,0.0214,0.9898,0.0,0.1565
1747256820000,103.8602,1.0,0.0694,2.0409,1.0,0.0104,0.9717,1.0,5.0603,0.9984,1.0,0.0,3.2222,0.0,21.9447,2.2727,0.9996,0.0169,1.0,1e-04,0.0,0.0173,1.0,0.1774,40.3053,0.0453,1.7,2.6163,0.5975,0.0172,1.0,0.0186,0.8947,0.0,0.1501
1747256880000,82.7506,1.0,0.0694,5.3908,1.0,0.0115,0.9888,1.0,5.0422,1.0,1.0,0.0,0.5173,0.0,21.9724,2.2551,1.0,0.0176,1.0,1e-04,0.0,0.0174,1.0,0.1698,19.1059,0.0405,1.7778,3.9048,0.5904,0.0173,1.0,0.013,0.8647,0.0,0.1511
1747256940000,109.0716,1.0,0.0694,1.957,1.0,0.0201,0.9517,1.0,5.0418,0.9997,1.0,0.0,0.7665,0.0,23.4163,2.1997,0.9996,0.0167,1.0,1e-04,0.0,0.0172,1.0,0.186,25.5773,0.0425,1.3636,2.1806,0.6099,0.0174,1.0,0.0089,0.9863,0.0,0.1537
1747257000000,105.1816,1.0,0.0694,3.8748,1.0,0.0236,0.9754,1.0,5.0382,0.9833,1.0,0.0,20.6342,0.0,27.0053,2.2672,0.9989,0.017,1.0,1e-04,0.0,0.0171,1.0,0.1821,40.2101,0.0423,1.25,1.7111,0.5819,0.0178,1.0,0.0223,0.9746,0.0,0.1572
1747257060000,100.4341,1.0,0.0694,1.9367,1.0,0.0213,0.9748,1.0,5.0545,0.9999,1.0,0.0,2.2444,0.0,23.2226,2.1978,1.0,0.0168,1.0,0.0002,0.0,0.0169,1.0,0.1893,37.3285,0.0409,1.7917,1.6627,0.6091,0.0173,1.0,0.0257,0.9952,0.0,0.1495
1747257120000,77.0717,1.0,0.0694,1.0158,1.0,0.0099,0.974,1.0,5.0436,0.9999,1.0,0.0,0.6143,0.0,22.9773,2.3088,0.9996,0.017,1.0,1e-04,0.0,0.017,1.0,0.1755,22.024,0.0411,1.1,4.2639,0.6082,0.0175,1.0,0.0113,0.9952,0.0,0.1504
1747257180000,106.3107,1.0,0.0694,1.6521,1.0,0.0177,0.9756,1.0,5.0466,0.9994,1.0,0.0,0.6679,0.0,23.314,2.1848,0.9964,0.0167,1.0,0.0,0.0,0.0171,1.0,0.1855,18.5556,0.0424,2.0,1.3378,0.6056,0.0173,1.0,0.0117,0.9506,0.0,0.1556
1747257240000,96.653,1.0,0.0694,1.4702,1.0,0.0182,0.977,1.0,5.04,0.9899,1.0,0.0,13.4472,0.0,23.7973,2.1818,0.9976,0.0167,1.0,0.0,0.0,0.0171,1.0,0.1832,33.2049,0.0427,1.0,2.9844,0.6036,0.0175,1.0,0.0138,0.9672,0.0,0.1575
1747257300000,95.9351,1.0,0.0694,2.2156,1.0,0.0146,0.9503,1.0,5.041,0.999,1.0,0.0,5.1266,0.0,23.0195,2.2232,0.9993,0.0168,1.0,1e-04,0.0,0.0169,1.0,0.1877,30.986,0.0423,1.5,3.3883,0.5952,0.0175,1.0,0.0092,0.9533,0.0,0.1505
1747257360000,96.9206,1.0,0.0694,1.7313,1.0,0.0129,1.0152,1.0,5.0455,0.9999,1.0,0.0,0.4328,0.0,21.9308,2.1888,0.9998,0.0168,1.0,0.0002,0.0,0.0169,1.0,0.1887,16.9515,0.0406,1.9167,1.7455,0.5898,0.0172,1.0,0.0116,0.9758,0.0,0.1503
1747257420000,97.6903,1.0,0.0694,1.4399,1.0,0.023,0.9773,1.0,5.0464,0.9996,1.0,0.0,0.7815,0.0,21.8437,2.234,0.9988,0.0167,1.0,0.0002,0.0,0.0175,1.0,0.1854,22.7204,0.0414,1.1071,4.2432,0.6079,0.0175,1.0,0.0131,0.9892,0.0,0.1561
1747257480000,102.3991,1.0,0.0694,1.6235,1.0,0.0212,0.9875,1.0,5.0591,0.9938,1.0,0.0,23.0045,0.0,25.2606,2.246,0.9994,0.0167,1.0,0.0,0.0,0.0169,1.0,0.1837,46.189,0.0426,3.0,2.4101,0.5931,0.0175,1.0,0.0185,0.9567,0.0,0.157
1747257540000,80.1596,1.0,0.0694,2.5213,1.0,0.011,1.0213,1.0,5.0518,0.9996,1.0,0.0,1.3145,0.0,19.5977,2.2753,1.0,0.0167,1.0,0.0,0.0,0.0169,1.0,0.1834,17.5,0.0407,1.5714,1.4324,0.5745,0.0174,1.0,0.0112,0.9785,0.0,0.1498
1747257600000,84.2301,1.0,0.0694,3.6591,1.0,0.0149,0.9952,1.0,5.0527,0.9998,1.0,0.0,0.6387,0.0,23.0317,2.4109,0.9995,0.0167,1.0,1e-04,0.0,0.0169,1.0,0.1794,20.7213,0.0421,1.25,1.725,0.5949,0.0174,1.0,0.0139,0.9713,0.0,0.1484
1747257660000,79.031,1.0,0.0694,2.0824,1.0,0.0156,0.9744,1.0,5.0464,0.9998,1.0,0.0,0.4898,0.0,20.968,2.3454,0.9997,0.0173,1.0,1e-04,0.0,0.0173,1.0,0.1816,24.7938,0.0453,1.3333,3.4571,0.5961,0.0174,1.0,0.0157,0.9144,0.0,0.1562
1747257720000,95.5805,1.0,0.0694,1.0734,1.0,0.0142,0.9751,1.0,5.0527,0.9956,1.0,0.0,5.9462,0.0,20.698,2.3624,0.9995,0.0168,1.0,1e-04,0.0,0.0169,1.0,0.1902,16.895,0.0484,1.4,2.04,0.6173,0.0173,1.0,0.0123,0.9874,0.0,0.1566
1747257780000,86.3181,1.0,0.0694,1.9941,1.0,0.0138,0.9833,1.0,5.0645,0.9941,1.0,0.0,5.5367,0.0,23.0334,2.1287,0.9989,0.0168,1.0,0.0,0.0,0.0174,1.0,0.1901,21.9148,0.0452,1.0,2.0298,0.5749,0.0173,1.0,0.0129,0.9842,0.0,0.1488
1747257840000,98.9856,1.0,0.0694,0.9331,1.0,0.032,0.9783,1.0,5.0564,0.9994,1.0,0.0,1.0666,0.0,24.7775,2.207,0.9989,0.017,1.0,0.0,0.0,0.0173,1.0,0.188,37.4424,0.0405,1.1429,2.1315,0.616,0.0175,1.0,0.0164,0.9782,0.0,0.1499
1747257900000,92.9926,1.0,0.0694,1.9052,1.0,0.02,0.9923,1.0,5.0591,0.9996,1.0,0.0,0.7975,0.0,22.7176,2.2236,0.9992,0.0168,1.0,1e-04,0.0,0.0173,1.0,0.1805,34.2616,0.0439,1.1579,3.1,0.6022,0.0173,1.0,0.0168,0.9702,0.0,0.1563
1747257960000,106.3799,1.0,0.0694,2.3356,1.0,0.0214,0.9931,1.0,5.0484,0.9826,1.0,0.0,21.4139,0.0,24.9667,2.2222,0.9984,0.0169,1.0,0.0002,0.0,0.0173,1.0,0.1851,31.6396,0.0423,1.6071,1.7901,0.5784,0.0175,1.0,0.0103,0.9773,0.0,0.1581
1747258020000,94.4088,1.0,0.0694,2.3746,1.0,0.029,0.9842,1.0,5.074,0.9955,1.0,0.0,9.3496,0.0,26.9447,2.2342,0.9984,0.017,1.0,1e-04,0.0,0.0176,1.0,0.1947,66.2366,0.042,1.2,1.9718,0.6072,0.0176,1.0,0.0155,0.9439,0.0,0.1513
1747258080000,74.0,1.0,0.0694,3.9052,1.0,0.014,0.9749,1.0,5.0473,0.9999,1.0,0.0,0.5605,0.0,22.4331,2.2814,0.9999,0.0171,1.0,0.0,0.0,0.0172,1.0,0.2075,38.7876,0.044,2.0,2.2478,0.591,0.0174,1.0,0.017,0.9113,0.0,0.153
1747258140000,73.2068,0.9949,0.0694,1.0597,1.0,0.0184,0.9672,1.0,5.0627,0.9997,1.0,0.0,0.8305,0.0,20.2244,2.2175,0.9994,0.017,1.0,0.0,0.0,0.0175,1.0,0.2121,20.9709,0.0449,1.4286,5.8418,0.5618,0.0174,1.0,0.0126,0.9442,0.0,0.1573
1747258200000,94.7491,1.0,0.0694,1.5894,1.0,0.0157,0.9605,1.0,5.0415,0.9974,1.0,0.0,13.5849,0.0,23.3623,2.2031,0.9999,0.0168,1.0,1e-04,0.0,0.0177,1.0,0.2035,29.6021,0.0446,1.4167,2.9357,0.5946,0.0178,1.0,0.0201,0.9897,0.0,0.1566
1747258260000,104.0675,1.0,0.0694,1.6993,1.0,0.0119,1.0311,1.0,5.0555,0.9989,1.0,0.0,2.3062,0.0,20.3716,2.2833,0.9997,0.017,1.0,1e-04,0.0,0.0173,1.0,0.2004,14.2552,0.0431,1.375,3.75,0.6229,0.0173,1.0,0.0188,0.9825,0.0,0.1519
1747258320000,101.0188,1.0,0.0694,0.9713,1.0,0.0072,0.9899,1.0,5.0564,1.0,1.0,0.0,0.331,0.0,21.5785,2.5496,1.0,0.0169,1.0,1e-04,0.0,0.018,1.0,0.1875,10.513,0.0474,1.5,2.3333,0.5838,0.0174,1.0,0.0194,0.9851,0.0,0.1512
1747258380000,100.2963,1.0,0.0694,3.7872,1.0,0.0144,1.0072,1.0,5.0745,1.0,1.0,0.0,0.4506,0.0,21.1313,2.28,1.0,0.0168,1.0,0.0,0.0,0.0182,1.0,0.1915,13.5823,0.041,1.0,1.4898,0.5934,0.0171,1.0,0.0139,0.9848,0.0,0.1569
1747258440000,80.8747,1.0,0.0694,1.5746,1.0,0.0129,1.0088,1.0,5.0292,0.9878,1.0,0.0,15.4245,0.0,21.45,2.3179,0.9995,0.0169,1.0,1e-04,0.0,0.0181,1.0,0.1924,15.8318,0.0421,1.5,2.1887,0.5959,0.0175,1.0,0.0255,0.9664,0.0,0.1572
1747258500000,80.2571,1.0,0.0694,1.4708,1.0,0.0222,0.9861,1.0,5.0518,0.9962,1.0,0.0,6.0055,0.0,21.799,2.2105,0.998,0.0174,1.0,1e-04,0.0,0.0175,1.0,0.1885,23.3571,0.0429,1.3125,2.0362,0.578,0.0176,1.0,0.0105,0.8941,0.0,0.151
1747258560000,107.4133,1.0,0.0694,2.4131,1.0,0.0153,1.0111,1.0,5.0518,0.9998,1.0,0.0,0.8503,0.0,25.3571,2.3455,0.9992,0.0168,1.0,1e-04,0.0,0.0175,1.0,0.1826,31.1449,0.0434,1.875,1.7438,0.5804,0.0176,1.0,0.0151,0.983,0.0,0.1518
1747258620000,91.6689,1.0,0.0694,1.5292,1.0,0.0239,0.9972,1.0,5.0537,0.9998,1.0,0.0,0.7171,0.0,23.0754,2.3532,0.9994,0.0167,1.0,1e-04,0.0,0.0176,1.0,0.1929,21.8597,0.0431,1.3,4.0938,0.6217,0.0175,1.0,0.0137,0.9881,0.0,0.1573
1747258680000,67.3779,1.0,0.0694,3.8678,1.0,0.0307,0.9517,1.0,5.0455,0.991,1.0,0.0,12.0217,0.0,22.9601,2.2622,0.9988,0.017,1.0,0.0,0.0,0.018,1.0,0.1894,39.1911,0.0419,1.5,2.112,0.5962,0.0176,1.0,0.0176,0.8963,0.0,0.1579
1747258740000,64.6282,1.0,0.0694,2.534,1.0,0.0151,0.9495,1.0,5.0655,0.9983,1.0,0.0,4.3061,0.0,22.9955,2.2855,0.9994,0.0176,1.0,0.0,0.0,0.0176,1.0,0.1723,22.9598,0.0457,1.4286,3.9274,0.5678,0.0178,1.0,0.019,0.8214,0.0,0.1517
1747258800000,80.1653,1.0,0.0694,4.0002,1.0,0.022,0.9674,1.0,5.0457,0.9999,1.0,0.0,0.9784,0.0,23.243,2.3015,0.9997,0.017,1.0,1e-04,0.0,0.0173,1.0,0.1786,22.3379,0.043,1.3333,4.2632,0.6059,0.0179,1.0,0.0169,0.9103,0.0,0.1506
1747258860000,86.801,1.0,0.0694,1.3176,1.0,0.0202,0.986,1.0,5.05,0.9994,1.0,0.0,0.8629,0.0,21.206,2.2655,0.999,0.0168,1.0,1e-04,0.0,0.0173,1.0,0.175,20.4439,0.0447,1.3333,1.5243,0.5818,0.0177,1.0,0.0243,0.9566,0.0,0.1568
1747258920000,86.7785,1.0,0.0694,1.4193,1.0,0.0259,0.9615,1.0,5.0473,0.9959,1.0,0.0,12.2006,0.0,26.5095,2.186,0.9993,0.0172,1.0,1e-04,0.0,0.0177,1.0,0.1665,21.771,0.0427,1.1176,2.5891,0.5783,0.0174,1.0,0.0132,0.9059,0.0,0.1586
1747258980000,89.9411,1.0,0.0694,1.4914,1.0,0.0118,0.9724,1.0,5.0736,0.9992,1.0,0.0,2.4025,0.0,19.1531,2.2807,0.9999,0.0173,1.0,0.0,0.0,0.0171,1.0,0.1586,14.3803,0.0454,3.0,2.8889,0.5934,0.0171,1.0,0.0157,0.9388,0.0,0.1509
1747259040000,73.9243,1.0,0.0694,1.2056,1.0,0.0211,0.9785,1.0,5.0482,0.9997,1.0,0.0,1.0073,0.0,21.2752,2.2382,0.9995,0.0173,1.0,1e-04,0.0,0.0176,1.0,0.1675,18.9201,0.0424,1.0,1.9497,0.5981,0.0174,1.0,0.0176,0.933,0.0,0.1513
1747259100000,86.0421,1.0,0.0694,1.8157,1.0,0.0115,0.9673,1.0,5.0518,0.9999,1.0,0.0,0.7195,0.0,23.0269,2.1684,0.9996,0.0169,1.0,1e-04,0.0,0.0172,1.0,0.1922,20.8068,0.0446,1.8333,1.9744,0.6107,0.0175,1.0,0.0153,0.9598,0.0,0.1573
1747259160000,107.7294,1.0,0.0694,2.0251,1.0,0.0116,0.9753,1.0,5.0464,0.9976,1.0,0.0,4.3555,0.0,23.9689,2.2643,0.9998,0.0168,1.0,1e-04,0.0,0.0171,1.0,0.1898,14.2674,0.0432,1.75,2.4217,0.5883,0.0174,1.0,0.0129,0.9786,0.0,0.1577
1747259220000,94.4051,1.0,0.0694,1.3838,1.0,0.0275,0.9885,1.0,5.0582,0.9967,1.0,0.0,9.1943,0.0,25.7388,2.1959,0.9992,0.0169,1.0,0.0,0.0,0.0174,1.0,0.1775,51.7125,0.0434,1.3636,1.9452,0.5989,0.0175,1.0,0.0159,0.9292,0.0,0.1507
1747259280000,101.927,1.0,0.0694,1.6058,1.0,0.0132,0.9833,1.0,5.0565,1.0,1.0,0.0,0.5837,0.0,23.8916,2.3996,1.0,0.0171,1.0,0.0,0.0,0.0173,1.0,0.182,21.4221,0.0449,1.5,1.7831,0.5901,0.0174,1.0,0.0138,0.9196,0.0,0.1535
1747259340000,111.7157,1.0,0.0694,0.8982,1.0,0.0148,1.0064,1.0,5.0649,0.9999,1.0,0.0,0.712,0.0,24.7552,2.3993,0.9999,0.017,1.0,0.0,0.0,0.0175,1.0,0.1924,22.9286,0.0441,2.1429,1.5,0.6075,0.0176,1.0,0.0187,0.9816,0.0,0.1606
1747259400000,102.5915,1.0,0.0694,3.1265,1.0,0.0165,0.9985,1.0,5.0445,0.9976,1.0,0.0,13.4075,0.0,23.3509,2.2915,0.9998,0.0169,1.0,0.0,0.0,0.0178,1.0,0.194,28.0965,0.0428,1.5,2.6563,0.6062,0.0177,1.0,0.0109,0.9754,0.0,0.1607
1747259460000,103.9689,1.0,0.0694,2.1713,1.0,0.0112,0.9977,1.0,5.0529,0.9976,1.0,0.0,4.2944,0.0,24.4884,2.2444,0.9994,0.0171,1.0,1e-04,0.0,0.0176,1.0,0.1857,26.9782,0.0445,1.3548,4.3592,0.5831,0.0174,1.0,0.0119,0.9695,0.0,0.1528
1747259520000,90.6581,1.0,0.0694,0.9332,1.0,0.009,0.9653,1.0,5.0448,0.9998,1.0,0.0,0.613,0.0,22.0124,2.2361,0.9995,0.0172,1.0,1e-04,0.0,0.0174,1.0,0.1818,25.3418,0.0471,1.5,2.5618,0.5906,0.0178,1.0,0.0125,0.9215,0.0,0.1531
1747259580000,87.965,1.0,0.0694,2.3459,1.0,0.0138,0.9646,1.0,5.0609,0.9998,1.0,0.0,0.7048,0.0,22.4318,2.2432,0.9989,0.017,1.0,0.0,0.0,0.0173,1.0,0.1894,20.1365,0.0446,1.5,1.7179,0.5656,0.018,1.0,0.0152,0.9147,0.0,0.1586
1747259640000,90.1779,1.0,0.0694,0.9214,1.0,0.0119,0.9766,1.0,5.0384,0.9985,1.0,0.0,9.7796,0.0,21.3193,2.3673,0.9997,0.017,1.0,0.0,0.0,0.0177,1.0,0.1893,20.4033,0.0465,1.0,2.3551,0.5789,0.0177,1.0,0.0182,0.9219,0.0,0.1572
1747259700000,94.8922,1.0,0.0694,1.6788,1.0,0.0128,0.9669,1.0,5.0596,0.9984,1.0,0.0,4.6328,0.0,24.1033,2.277,0.9997,0.0171,1.0,0.0,0.0,0.0177,1.0,0.1857,24.5236,0.0493,1.6154,1.9339,0.5803,0.018,1.0,0.0189,0.9225,0.0,0.1499
1747259760000,87.747,1.0,0.0694,1.4793,1.0,0.0293,0.9636,1.0,5.04,0.9993,1.0,0.0,1.5568,0.0,22.5543,2.1931,0.9991,0.0172,1.0,1e-04,0.0,0.0177,1.0,0.1931,34.0143,0.0459,1.32,2.4191,0.5681,0.0178,1.0,0.0234,0.9344,0.0,0.1523
1747259820000,92.9869,1.0,0.0694,2.4025,1.0,0.0189,0.9862,1.0,5.0773,0.9997,1.0,0.0,1.0379,0.0,23.254,2.1959,0.9997,0.0169,1.0,0.0,0.0,0.018,1.0,0.1893,31.2325,0.0437,1.3,3.5819,0.5892,0.0179,1.0,0.0313,0.9685,0.0,0.1623
1747259880000,100.4859,1.0,0.0694,2.4923,1.0,0.0114,0.9696,1.0,5.0638,0.9954,1.0,0.0,17.1939,0.0,22.4333,2.2512,0.9998,0.0171,1.0,0.0,0.0,0.0176,1.0,0.1952,21.386,0.0459,2.0,1.3306,0.5758,0.0175,1.0,0.0172,0.9739,0.0,0.1602
1747259940000,95.572,1.0,0.0694,1.9241,1.0,0.0143,0.9898,1.0,5.0509,0.999,1.0,0.0,3.2394,0.0,20.6574,2.2483,0.9999,0.0172,1.0,0.0,0.0,0.0175,1.0,0.2022,17.1229,0.0456,1.4286,2.602,0.592,0.0176,1.0,0.021,0.9795,0.0,0.154
1747260000000,89.2766,1.0,0.0694,1.3332,1.0,0.0162,0.9748,1.0,5.0382,0.9995,1.0,0.0,0.9388,0.0,20.3347,2.2415,0.9993,0.0171,1.0,1e-04,0.0,0.0181,1.0,0.191,15.9051,0.0447,1.2105,1.4689,0.5954,0.018,1.0,0.0132,0.9693,0.0,0.1536
1747260060000,86.0123,1.0,0.0694,1.3417,1.0,0.0202,1.0079,1.0,5.0649,0.9996,1.0,0.0,1.2155,0.0,20.2902,2.2156,0.9996,0.0169,1.0,1e-04,0.0,0.0182,1.0,0.187,25.5035,0.0466,1.4286,2.2694,0.6088,0.0179,1.0,0.0142,0.9501,0.0,0.1698
1747260120000,86.0534,1.0,0.0694,1.061,1.0,0.0171,1.0029,1.0,5.05,0.9949,1.0,0.0,9.0488,0.0,21.7528,2.2252,0.9995,0.0173,1.0,0.0,0.0,0.018,1.0,0.1982,24.2704,0.0485,1.5,2.0484,0.5839,0.0176,1.0,0.0103,0.9333,0.0,0.1672
1747260180000,73.9496,1.0,0.0694,2.2859,1.0,0.0205,1.0168,1.0,5.0536,0.9968,1.0,0.0,6.9344,0.0,19.9593,2.2202,0.9992,0.0172,1.0,0.0,0.0,0.0182,1.0,0.204,23.9154,0.045,1.5,1.8945,0.5797,0.0176,1.0,0.0247,0.9262,0.0,0.1549
1747260240000,88.7608,1.0,0.0694,1.2772,1.0,0.0127,0.9739,1.0,5.0369,0.9996,1.0,0.0,0.885,0.0,19.8911,2.1792,0.9993,0.0172,1.0,0.0,0.0,0.018,1.0,0.2081,19.4993,0.0471,1.0,2.0995,0.582,0.0178,1.0,0.0104,0.9281,0.0,0.1559
1747260300000,85.8381,1.0,0.0694,1.5101,1.0,0.01,1.0204,1.0,5.0645,0.9999,1.0,0.0,0.769,0.0,21.1521,2.4013,0.9999,0.0173,1.0,0.0,0.0,0.0179,1.0,0.2071,18.2007,0.0471,1.0833,4.5207,0.5969,0.0175,1.0,0.0181,0.9741,0.0,0.1626
1747260360000,99.0892,1.0,0.0694,2.0274,1.0,0.0109,1.0079,1.0,5.0394,0.9925,1.0,0.0,17.5207,0.0,21.635,2.2483,0.9996,0.0171,1.0,1e-04,0.0,0.0177,1.0,0.2013,19.6837,0.0467,1.375,2.0764,0.597,0.0177,1.0,0.0146,0.9781,0.0,0.163
1747260420000,86.6471,1.0,0.0694,1.1519,1.0,0.0238,1.0272,1.0,5.041,0.9957,1.0,0.0,8.4742,0.0,20.9083,2.2128,0.999,0.0172,1.0,0.0,0.0,0.0179,1.0,0.204,23.6645,0.046,1.1,2.058,0.7526,0.0177,1.0,0.0235,0.9676,0.0,0.1559
1747260480000,95.0603,1.0,0.0694,2.8443,1.0,0.0267,0.9893,1.0,5.0559,0.9992,1.0,0.0,1.1674,0.0,21.6766,2.2074,0.9991,0.0171,1.0,0.0,0.0,0.0179,1.0,0.2005,25.1371,0.0466,1.0,2.2308,0.5736,0.0178,1.0,0.0134,0.9682,0.0,0.1582
1747260540000,82.4128,1.0,0.0694,1.7645,1.0,0.0283,1.0364,1.0,5.0536,0.9991,1.0,0.0,1.7809,0.0,21.1589,2.2091,0.9993,0.0171,1.0,0.0,0.0,0.018,1.0,0.1975,24.4142,0.0503,1.1667,2.7427,0.6054,0.0185,1.0,0.0119,0.9849,0.0,0.1665
1747260600000,80.0096,1.0,0.0694,2.8818,1.0,0.0167,1.0215,1.0,5.0527,0.9973,1.0,0.0,20.6432,0.0,20.337,2.2361,0.9998,0.0172,1.0,0.0,0.0,0.0178,1.0,0.2022,21.8871,0.048,1.3333,1.6527,0.6062,0.0185,1.0,0.0185,0.9627,0.0,0.1694
1747260660000,80.1647,0.9977,0.0694,0.8983,1.0,0.0267,1.0711,1.0,5.0473,0.9945,1.0,0.0,12.9661,0.0,21.5879,2.188,0.9994,0.0171,1.0,1e-04,0.0,0.018,1.0,0.204,24.557,0.0474,1.375,2.2263,0.5958,0.0183,1.0,0.0179,0.9566,0.0,0.1581
1747260720000,98.5987,1.0,0.0694,1.4613,1.0,0.0137,0.9884,1.0,5.0464,0.9999,1.0,0.0,1.0924,0.0,23.4589,2.2374,0.9998,0.0172,1.0,0.0,0.0,0.0177,1.0,0.2007,24.6539,0.0488,1.3,1.7295,0.581,0.0178,1.0,0.0208,0.9716,0.0,0.1601
1747260780000,92.3476,1.0,0.0694,1.3967,1.0,0.0246,1.0087,1.0,5.05,0.9994,1.0,0.0,1.592,0.0,23.494,2.175,0.9995,0.0171,1.0,0.0,0.0,0.018,1.0,0.2,30.2377,0.0456,1.0,3.093,0.6026,0.0178,1.0,0.017,0.9649,0.0,0.1656
1747260840000,76.595,1.0,0.0694,1.0386,1.0,0.0197,0.9805,1.0,5.0518,0.9905,1.0,0.0,26.2393,0.0,20.7639,2.3196,0.9995,0.0173,1.0,0.0,0.0,0.0176,1.0,0.199,23.8958,0.047,1.6667,2.4468,0.5997,0.0178,1.0,0.0227,0.9485,0.0,0.1662
1747260900000,82.8271,1.0,0.0694,1.5828,1.0,0.0175,1.0173,1.0,5.0509,0.9903,1.0,0.0,8.798,0.0,22.2054,2.2944,0.9993,0.0173,1.0,0.0,0.0,0.018,1.0,0.1942,28.0332,0.0496,0.6667,1.9744,0.5777,0.0179,1.0,0.0173,0.9658,0.0,0.1573
1747260960000,93.0465,1.0,0.0694,1.4476,1.0,0.0253,0.9915,1.0,5.0366,0.9983,1.0,0.0,2.3985,0.0,22.8135,2.1956,0.9979,0.017,1.0,1e-04,0.0,0.0181,1.0,0.182,27.7834,0.0495,1.4194,2.1329,0.601,0.0184,1.0,0.0129,0.9562,0.0,0.1596
1747261020000,91.7478,1.0,0.0694,1.0988,1.0,0.0243,1.0222,0.9995,5.0564,0.9996,1.0,0.0,1.6248,0.0,23.0407,2.2755,0.9996,0.0172,1.0,0.0,0.0,0.0178,1.0,0.1847,32.8322,0.0479,1.1,2.1407,0.5978,0.0181,1.0,0.0144,0.9553,0.0,0.1686
1747261080000,95.1357,1.0,0.0694,1.0743,1.0,0.0162,1.0166,1.0,5.0555,0.9929,1.0,0.0,29.9007,0.0,21.4208,2.347,0.9995,0.0171,1.0,0.0,0.0,0.0183,1.0,0.1783,30.9946,0.049,1.1667,2.8681,0.6085,0.0181,1.0,0.0133,0.9625,0.0,0.1671
1747261140000,87.6504,1.0,0.0694,1.0582,1.0,0.0162,0.9952,1.0,5.0455,0.9975,1.0,0.0,11.1563,0.0,22.8869,2.2166,0.9996,0.0173,1.0,0.0,0.0,0.018,1.0,0.181,25.2595,0.0487,2.0,2.1622,0.6083,0.0179,1.0,0.0142,0.9659,0.0,0.1596
1747261200000,93.9043,1.0,0.0694,2.7254,1.0,0.0187,1.0056,1.0,5.0536,0.9998,1.0,0.0,1.3451,0.0,22.4789,2.2517,0.9997,0.0173,1.0,0.0,0.0,0.0175,1.0,0.1872,29.1171,0.047,0.6667,2.7293,0.5966,0.0182,1.0,0.0145,0.9742,0.0,0.1588
1747261260000,95.0711,1.0,0.0694,1.9918,1.0,0.014,1.0203,1.0,5.0545,0.9998,1.0,0.0,0.9097,0.0,20.3076,2.301,1.0,0.0171,1.0,1e-04,0.0,0.0182,1.0,0.198,21.3846,0.0491,0.7083,3.6424,0.632,0.0176,1.0,0.0133,0.9688,0.0,0.1658
1747261320000,96.4107,1.0,0.0694,0.9223,1.0,0.0165,0.9979,1.0,5.0364,0.9942,1.0,0.0,20.6412,0.0,21.918,2.2527,0.9995,0.0171,1.0,0.0,0.0,0.0184,1.0,0.1967,31.4948,0.0527,0.6,3.4623,0.6057,0.0181,1.0,0.011,0.9597,0.0,0.1668
1747261380000,71.0168,1.0,0.0694,1.2436,1.0,0.0218,1.0164,1.0,5.0491,0.9925,1.0,0.0,11.9195,0.0,20.5884,2.2135,0.9987,0.0174,1.0,0.0,0.0,0.0186,1.0,0.1898,26.7279,0.051,1.0,2.2693,0.5923,0.0184,1.0,0.0218,0.9372,0.0,0.16
